transaction_id,transaction_ts,customer_id,customer_name,gender,age,signup_date,county,town,merchant_id,merchant_name,category,product,quantity,unit_price_kes,discount_pct,amount_kes,delivery_fee_kes,channel,payment_method,device_os,status,rating,session_id,delivery_days
TXN203209,2025-01-04 17:07:46,CUST6004,Atieno Juma,Female,29,2024-03-11,Nairobi,Ruaraka,MER1050,Neema Enterprises,Groceries,Green Grams 1kg,1,637.0,15,541.45,150,Mobile App,Bank Transfer,Android,Pending,,SES703208,
TXN200480,2025-01-04 17:10:32,CUST5853,Akinyi Simiyu,Female,24,2024-07-02,Nakuru,Lanet,MER1073,Chapa Enterprises,Transport,Shuttle Ticket,1,2918.0,0,2918.0,0,Web,M-Pesa,Android,Completed,,SES700480,
TXN211405,2025-01-04 18:27:54,CUST5573,Nyambura Karanja,Female,29,2024-02-11,Kajiado,Kitengela,MER1038,Nuru Hub,Airtime & Data,Airtime Voucher 250,1,566.0,0,566.0,0,Web,M-Pesa,iOS,Completed,,SES711398,
TXN213366,2025-01-04 19:30:15,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1100,Pamoja Dukas,Food & Beverage,Mandazi Pack,1,1317.0,5,1251.15,150,Mobile App,M-Pesa,Android,Failed,,SES713358,
TXN204156,2025-01-04 19:40:57,CUST5129,Onyango Langat,Male,30,2024-03-16,  Kisumu ,Milimani,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,3,558.0,15,1422.9,100,Mobile App,Card,Web Browser,Completed,,SES704155,1
TXN203981,2025-01-04 19:50:49,CUST5571,Kimutai Chege,Male,29,2024-12-10,Nyeri,Othaya,MER1022,Safi Hub,Health & Beauty,Braiding Hair Pack,1,3057.0,0,3057.0,100,Mobile App,M-Pesa,Android,Completed,,SES703980,5
TXN212667,2025-01-04 19:55:14,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1051,Nuru Ltd,Groceries,Cooking Oil 3L,10,525.0,0,5250.0,100,Web,Card,Android,Completed,5,SES712659,3
TXN211898,2025-01-04 20:09:22,CUST5686,Salim Koech,Male,,2024-07-21,Kajiado,Kitengela,MER1009,Bora Collection,Health & Beauty,Braiding Hair Pack,1,3506.0,0,3506.0,0,USSD,M-Pesa,Android,Failed,,SES711890,
TXN209172,2025-01-04 20:10:07,CUST5724,Mwikali Simiyu,Female,44,2024-10-13,Nairobi,Langata,MER1071,Jamii Supplies,Groceries,Green Grams 1kg,2,1793.0,0,3586.0,0,Web,M-Pesa,Android,Completed,4,SES709167,
TXN203966,2025-01-04 20:48:16,CUST5784,Rotich Bett,Male,32,2024-01-20,Nakuru,Bahati,MER1099,Baraka Supplies,Fashion,Denim Jacket,4,4360.0,0,17440.0,100,USSD,M-Pesa,Android,Completed,5,SES703965,2
TXN202030,2025-01-04 21:13:44,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1051,Nuru Ltd,Groceries,Green Grams 1kg,1,2336.0,5,2219.2,100,Mobile App,M-Pesa,Android,Completed,,SES702029,4
TXN214323,2025-01-04 21:48:05,CUST6614,Kilonzo Amollo,Male,36,2024-09-20,Nyeri,Karatina,MER1026,Safi Stores,Agriculture,Maize Seed 2kg,2,10389.0,0,20778.0,350,USSD,M-Pesa,Android,Completed,,SES714314,2
TXN204380,2025-01-04 22:55:16,CUST6757,Salim Owino,Male,40,2024-02-02,Mombasa,Mvita,MER1083,Imani Agencies,Health & Beauty,Vitamin C Tablets,1,1914.0,0,1914.0,200,Agent Outlet,Cash,Feature Phone,Completed,3,SES704379,3
TXN207220,2025-01-05 07:16:08,CUST6064,Mutuku Mutua,Male,18,2024-08-13,Kisumu,Kondele,MER1087,Zawadi Stores,Agriculture,Poultry Feed 20kg,1,8503.0,0,8503.0,350,Mobile App,Card,Android,Completed,5,SES707217,1
TXN213906,2025-01-05 07:58:23,CUST5684,Fatuma Karanja,Female,39,2024-10-01,Nyeri,Karatina,MER1022,Safi Hub,Health & Beauty,Vitamin C Tablets,1,3029.0,0,3029.0,0,Agent Outlet,Bank Transfer,Android,Failed,,SES713897,
TXN200378,2025-01-05 08:59:15,CUST6694,Mwikali Simiyu,Female,30,2024-11-25,Garissa,Garissa Town,MER1087,Zawadi Stores,Agriculture,Poultry Feed 20kg,4,8326.0,0,33304.0,350,USSD,M-Pesa,Android,Failed,,SES700379,
TXN213508,2025-01-05 09:18:37,CUST5610,Njoroge Mburu,Male,44,2024-09-12,Nairobi,Kilimani,MER1054,Tumaini Enterprises,Agriculture,DAP Fertilizer 50kg,1,6690.0,20,5352.0,100,USSD,Card,Feature Phone,Completed,,SES713500,2
TXN201714,2025-01-05 09:56:03,CUST5327,Kiplagat Njuguna,Male,24,2024-06-24,Nakuru,Gilgil,MER1081,Baraka Ltd,Airtime & Data,Telkom Bundle 5GB,1,1259.0,0,1259.0,0,USSD,Cash,iOS,Completed,,SES701713,
TXN210960,2025-01-05 12:22:30,CUST5547,Kiprop Ali,Male,26,2024-08-03,Kilifi,Watamu,MER1044,Nuru Supplies,Transport,Matatu Fare,1,1125.0,0,1125.0,0,USSD,Airtel Money,Android,Completed,,SES710953,
TXN211440,2025-01-05 13:47:12,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1012,Rafiki Traders,Airtime & Data,Safaricom Data 10GB,1,688.0,15,584.8,0,Agent Outlet,M-Pesa,Android,Completed,4,SES711433,
TXN200330,2025-01-05 14:38:23,CUST6230,Wangari Karanja,Female,27,2024-06-01,Nairobi,Westlands,MER1087,Zawadi Stores,Agriculture,Knapsack Sprayer,3,11356.0,20,27254.4,200,Mobile App,M-Pesa,Web Browser,Completed,5,SES700331,1
TXN206528,2025-01-05 16:39:52,CUST5828,Otieno Ogutu,Male,,2024-11-20,Nairobi,Langata,MER1071,Jamii Supplies,Groceries,Cooking Oil 3L,5,2094.0,0,10470.0,200,USSD,Airtel Money,Android,Completed,,SES706525,2
TXN213408,2025-01-05 16:50:21,CUST5348,Wafula Ndung'u,Male,25,2024-05-30,Mombasa,Nyali,MER1107,Mama Enterprises,Health & Beauty,Face Wash,4,1640.0,0,6560.0,150,Web,M-Pesa,Web Browser,Completed,2,SES713400,10
TXN214922,2025-01-05 17:07:38,CUST5826,Wanyonyi Bett,Male,32,2025-01-01,Kisumu,Mamboleo,MER1119,Mizizi Agencies,Airtime & Data,Airtime Voucher 250,2,109.0,0,218.0,0,MOBILE APP,Cash,Android,Completed,4,SES714913,
TXN202936,2025-01-05 18:00:12,CUST6515,Mwende Bett,Female,28,2024-12-01,Mombasa,Likoni,MER1032,Chapa Enterprises,Transport,Ride Hailing Trip,1,2579.0,0,2579.0,0,Web,Card,Android,Completed,5,SES702935,
TXN210221,2025-01-05 18:23:24,CUST6622,Akinyi Osoro,Female,24,2024-07-04,Nairobi,Embakasi,MER1072,Bora Dukas,Transport,Shuttle Ticket,3,1519.0,0,4557.0,0,Mobile App,Cash,iOS,Completed,,SES710215,
TXN204487,2025-01-05 18:40:11,CUST6497,Mueni Mburu,Female,46,2024-11-12,Kajiado,Ongata Rongai,MER1114,Bidii Enterprises,Utilities,Internet Monthly,2,3439.0,0,6878.0,0,Mobile App,M-Pesa,Android,Refunded,,SES704486,
TXN202895,2025-01-05 18:50:38,CUST5419,Atieno Mbugua,Female,25,2024-08-21,UASIN GISHU,Eldoret Town,MER1061,Soko Ltd,Food & Beverage,Nyama Choma Platter,2,1045.0,0,2090.0,200,USSD,Airtel Money,Feature Phone,Completed,3,SES702894,1
TXN201726,2025-01-05 19:42:08,CUST5129,Onyango Langat,Male,30,2024-03-16,Kisumu,Milimani,MER1007,Bora Ltd,Fashion,Sports Sneakers,1,7236.0,20,5788.8,350,USSD,Airtel Money,Web Browser,Completed,,SES701725,1
TXN209903,2025-01-05 19:43:57,CUST5607,Awuor Koech,Female,18,2024-05-04,Nairobi,Kilimani,MER1059,Heri Mart,Fashion,Ankara Dress,2,3389.0,0,6778.0,300,USSD,Airtel Money,iOS,Completed,,SES709897,1
TXN207804,2025-01-05 20:11:15,CUST6436,Rotich Kiptoo,Male,20,2024-02-10,Nairobi,Ruaraka,MER1023,Rafiki Ltd,Airtime & Data,Airtel Data 2GB,2,194.0,0,388.0,0,Agent Outlet,Cash,Feature Phone,Completed,,SES707801,
TXN211011,2025-01-05 20:51:18,CUST6659,Kariuki Chege,Male,33,2024-09-16,Nairobi,Westlands,MER1084,Zawadi Supplies,Airtime & Data,Safaricom Airtime 100,1,1066.0,0,1066.0,0,USSD,M-Pesa,Android,Completed,4,SES711004,
TXN203732,2025-01-05 20:59:28,CUST5829,Rotich Simiyu,Male,42,2024-03-17,Nairobi,Kilimani,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,1,204.0,10,183.6,300,USSD,M-Pesa,Android,Completed,,SES703731,3
TXN209737,2025-01-05 21:51:16,CUST5573,Nyambura Karanja,Female,29,2024-02-11,Kajiado,Kitengela,MER1075,Heri Agencies,Health & Beauty,Shea Butter 250g,1,2168.0,0,2168.0,250,Mobile App,Airtel Money,iOS,Completed,5,SES709731,4
TXN205426,2025-01-06 10:02:13,CUST6796,Omollo Githinji,Male,23,2024-07-28,Kiambu,Ruiru,MER1060,Jamii Stores,Airtime & Data,Airtime Voucher 250,2,803.0,0,1606.0,0,USSD,M-Pesa,Web Browser,Completed,,SES705424,
TXN203201,2025-01-06 10:49:16,CUST5617,Nyambura Mbugua,Female,42,2024-04-22,Nairobi,Ruaraka,MER1090,Rafiki Collection,Financial Services,School Fees Payment,3,1743.0,5,4967.55,0,Mobile App,M-Pesa,Android,Completed,3,SES703200,
TXN202006,2025-01-06 12:27:01,CUST6041,Mwende Sang,Female,32,2023-12-27,Nakuru,Bahati,MER1076,Bora Stores,Food & Beverage,Mandazi Pack,1,1219.0,0,1219.0,200,USSD,,Feature Phone,Completed,3,SES702005,3
TXN211706,2025-01-06 12:47:02,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1002,Chapa Mart,Electronics,Power Bank 20000mAh,1,29510.0,0,29510.0,200,USSD,M-Pesa,Android,Completed,,SES711699,7
TXN209962,2025-01-06 12:48:31,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1077,Jamii Mart,Food & Beverage,Mandazi Pack,1,1016.0,0,1016.0,350,Mobile App,M-Pesa,Android,Completed,,SES709956,2
TXN209858,2025-01-06 13:14:15,CUST6730,Ochieng Mbugua,Male,,2024-09-11,Nairobi,Westlands,MER1077,Jamii Mart,Food & Beverage,Chapati Pack,1,1868.0,10,1681.2,250,Agent Outlet,Cash,Android,Completed,,SES709852,1
TXN206765,2025-01-06 14:37:20,CUST5370,Njoroge Muriuki,Male,20,2024-09-01,Nairobi,Karen,MER1017,Chapa Hub,Electronics,Solar Lamp,2,40249.0,0,80498.0,0,Mobile App,M-Pesa,Android,Completed,5,SES706762,
TXN214287,2025-01-06 14:51:00,CUST6126,Mutiso Hassan,Male,25,2024-06-29,Nairobi,Kasarani,MER1069,Soko Ltd,Financial Services,School Fees Payment,1,7073.0,10,6365.7,0,Mobile App,M-Pesa,Android,Completed,,SES714278,
TXN206693,2025-01-06 16:56:58,CUST5129,Onyango Langat,Male,30,2024-03-16,Kisumu,Milimani,MER1029,Bora Enterprises,Groceries,Milk 500ml x12,1,2474.0,0,2474.0,200,Mobile App,Airtel Money,Web Browser,Completed,5,SES706690,2
TXN205710,2025-01-06 17:41:11,CUST5723,Muthoni Osoro,Female,28,2024-05-22,Nairobi,Ruaraka,MER1098,Mizizi Mart,Fashion,Sports Sneakers,1,2753.0,5,2615.35,250,Mobile App,M-Pesa,Android,Completed,5,SES705708,2
TXN213279,2025-01-06 18:11:13,CUST5853,Akinyi Simiyu,Female,24,2024-07-02,Nakuru,Lanet,MER1045,Baraka Dukas,Groceries,Unga Maize Flour 2kg,1,2496.0,0,2496.0,0,Mobile App,Cash,Android,Refunded,,SES713271,
TXN201735,2025-01-06 18:33:43,CUST5007,Maina Amollo,Male,44,2024-07-29,Nairobi,Kilimani,MER1076,Bora Stores,Food & Beverage,Nyama Choma Platter,1,1754.0,0,1754.0,200,Mobile App,Bank Transfer,Android,Completed,5,SES701734,3
TXN202320,2025-01-06 19:20:30,CUST5299,Nasimiyu Mutua,Female,43,2023-12-04,Meru,,MER1060,Jamii Stores,Airtime & Data,Airtel Data 2GB,1,575.0,10,517.5,0,Mobile App,M-Pesa,iOS,Completed,,SES702319,
TXN201544,2025-01-06 19:31:50,CUST6438,Kiplagat Simiyu,Male,33,2024-02-24,Mombasa,Likoni,MER1091,Safi Mart,Groceries,Unga Maize Flour 2kg,2,1113.0,10,2003.4,0,USSD,M-Pesa,Feature Phone,Failed,,SES701543,
TXN211347,2025-01-06 20:21:04,CUST5668,Odhiambo Koech,Male,20,2024-11-28,Kajiado,Kitengela,MER1019,Jamii Traders,Airtime & Data,Telkom Bundle 5GB,1,525.0,5,498.75,0,Web,Bank Transfer,Android,Completed,,SES711340,
TXN214880,2025-01-06 21:55:35,CUST5117,Mwikali Muriuki,Female,30,2024-07-05,Kiambu,Thika,MER1106,Tumaini Hub,Food & Beverage,Pilau Serving,1,1524.0,0,1524.0,350,USSD,Cash,Feature Phone,Completed,4,SES714871,1
TXN208417,2025-01-06 23:12:48,CUST5391,Mwikali Hassan,Female,30,2024-01-04,Nairobi,Ruaraka,MER1076,Bora Stores,Food & Beverage,Pilau Serving,8,1448.0,0,11584.0,250,Mobile App,M-Pesa,Web Browser,Completed,,SES708413,5
TXN202672,2025-01-07 06:19:58,CUST6708,Omondi Mwende,Male,42,2024-01-31,Nairobi,Ruaraka,MER1069,Soko Ltd,Financial Services,School Fees Payment,2,26998.0,0,53996.0,0,USSD,Cash,Feature Phone,Completed,,SES702671,
TXN213527,2025-01-07 08:31:48,CUST5465,Mutuku Wanyama,Male,31,2024-11-24,Kilifi,Mtwapa,MER1074,Jamii Dukas,Groceries,Sukari 1kg,1,1946.0,0,1946.0,0,Mobile App,Airtel Money,Android,Completed,5,SES713519,
TXN206253,2025-01-07 09:50:20,CUST5574,Otieno Ogutu,Male,23,2024-01-30,Nairobi,Ruaraka,MER1090,Rafiki Collection,Financial Services,School Fees Payment,1,16794.0,0,16794.0,0,USSD,M-Pesa,Android,Pending,,SES706250,
TXN200653,2025-01-07 10:07:45,CUST6381,Salim Kimani,Male,38,2024-04-13,Nairobi,Langata,MER1073,Chapa Enterprises,Transport,Matatu Fare,3,750.0,0,2250.0,0,Mobile App,Airtel Money,iOS,Completed,4,SES700653,
TXN204203,2025-01-07 11:03:47,CUST5178,Kamau Okoth,Male,36,2024-05-28,Nakuru,Naivasha,MER1066,Twiga Mart,Airtime & Data,Safaricom Airtime 100,3,869.0,0,2607.0,0,USSD,M-Pesa,Android,Completed,5,SES704202,
TXN202120,2025-01-07 11:42:01,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1011,Neema Agencies,Airtime & Data,Airtel Data 2GB,1,890.0,0,890.0,0,Mobile App,,Android,Completed,5,SES702119,
TXN207733,2025-01-07 12:42:02,CUST5826,Wanyonyi Bett,Male,32,2025-01-01,Kisumu,Mamboleo,MER1082,Nuru Traders,Groceries,Green Grams 1kg,4,1466.0,0,5864.0,200,Mobile App,M-Pesa,Android,Refunded,,SES707730,
TXN201803,2025-01-07 13:38:23,CUST6245,Kilonzo Nzioka,Male,29,2024-12-19,Kiambu,Kikuyu,MER1003,Twiga Supplies,Transport,Boda Ride,2,2023.0,0,4046.0,0,Mobile App,Airtel Money,Android,Completed,5,SES701802,
TXN210686,2025-01-07 15:28:58,CUST5277,Njoroge Wachira,Male,28,2024-03-03,Meru,Timau,MER1009,Bora Collection,Health & Beauty,Braiding Hair Pack,2,2508.0,0,5016.0,250,Mobile App,M-Pesa,Android,Completed,5,SES710679,4
TXN203115,2025-01-07 16:33:26,CUST5939,Mwende Mburu,Female,18,2024-02-04,Mombasa,Likoni,MER1115,Mizizi Supplies,Financial Services,Savings Deposit,1,27974.0,0,27974.0,0,USSD,M-Pesa,Android,Completed,,SES703114,
TXN206178,2025-01-07 16:40:18,CUST5784,Rotich Bett,Male,,2024-01-20,Nakuru,Bahati,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,1,2087.0,5,2841.89,200,Mobile App,M-Pesa,Android,Completed,,SES706175,4
TXN210456,2025-01-07 17:11:12,CUST5975,Abdi Kimani,Male,36,2024-06-04,Nairobi,Karen,MER1052,Tumaini Traders,Groceries,Milk 500ml x12,1,2242.0,15,1905.7,0,Mobile App,M-Pesa,Android,Completed,,SES710450,
TXN208278,2025-01-07 17:39:05,CUST5969,Mwikali Ali,Female,32,2024-01-23,Bungoma,Webuye,MER1090,Rafiki Collection,Financial Services,Insurance Premium,8,13234.0,0,105872.0,0,Mobile App,Bank Transfer,iOS,Completed,,SES708274,
TXN207822,2025-01-07 18:04:22,CUST5783,Kanini Ouma,Female,25,2024-08-17,Mombasa,Changamwe,MER1086,Tumaini Supplies,Utilities,Water Bill,5,4079.0,0,20395.0,0,Mobile App,M-Pesa,Android,Completed,5,SES707819,
TXN202157,2025-01-07 18:12:27,CUST6642,Kirui Karanja,Male,25,2024-09-24,Nyeri,Nyeri Town,MER1022,Safi Hub,Health & Beauty,Face Wash,4,780.0,0,3120.0,0,Mobile App,M-Pesa,Android,Completed,,SES702156,
TXN207452,2025-01-07 19:04:41,CUST5465,Mutuku Wanyama,Male,31,2024-11-24,Kilifi,Mtwapa,MER1087,Zawadi Stores,Agriculture,DAP Fertilizer 50kg,2,6471.0,5,12294.9,200,USSD,M-Pesa,Android,Failed,,SES707449,
TXN210231,2025-01-07 19:58:35,CUST5476,Wekesa Cheruiyot,Male,34,2024-07-03,Machakos,Athi River,MER1060,Jamii Stores,Airtime & Data,Airtel Data 2GB,1,832.0,20,665.6,0,USSD,M-Pesa,Web Browser,Completed,,SES710225,
TXN214717,2025-01-07 20:47:23,CUST6507,Wekesa Simiyu,Male,18,2024-10-10,Meru,Maua,MER1081,Baraka Ltd,Airtime & Data,Safaricom Data 10GB,4,98.0,20,313.6,0,Mobile App,Airtel Money,Android,Completed,3,SES714708,
TXN207607,2025-01-07 21:37:15,CUST5547,Kiprop Ali,Male,26,2024-08-03,Kilifi,Watamu,MER1096,Pamoja Mart,Groceries,Milk 500ml x12,1,781.0,0,781.0,300,Mobile App,Bank Transfer,Android,Completed,5,SES707604,1
TXN207945,2025-01-08 07:44:35,CUST6623,Mutuku Githinji,Male,20,2023-12-15,Nairobi,Kilimani,MER1086,Tumaini Supplies,Utilities,Internet Monthly,5,3545.0,0,17725.0,0,Web,M-Pesa,Android,Completed,,SES707941,
TXN204251,2025-01-08 10:10:38,CUST6607,Njoki Karanja,Female,38,2023-12-18,  Mombasa ,Likoni,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,1,1029.0,0,1029.0,0,USSD,M-Pesa,Android,Completed,3,SES704250,
TXN208497,2025-01-08 10:52:21,CUST5421,Maina Hassan,Male,29,2024-02-05,Nakuru,Bahati,MER1115,Mizizi Supplies,Financial Services,School Fees Payment,4,5938.0,0,23752.0,0,USSD,Bank Transfer,Android,Failed,,SES708493,
TXN204352,2025-01-08 11:04:22,CUST6228,Kilonzo Mutua,Male,25,2024-11-16,MACHAKOS,Machakos Town,MER1109,Twiga Traders,Transport,Matatu Fare,4,2798.0,0,11192.0,0,USSD,M-Pesa,Android,Refunded,,SES704351,
TXN202162,2025-01-08 12:16:16,CUST6192,Wanyonyi Juma,Male,33,2024-02-08,Nairobi,Ruaraka,MER1062,Bidii Supplies,Transport,Shuttle Ticket,1,2535.0,0,2535.0,0,Mobile App,M-Pesa,Android,Completed,5,SES702161,
TXN210045,2025-01-08 12:30:18,CUST5338,Wekesa Ndung'u,Male,18,2024-12-17,Kakamega,Malava,MER1039,Bora Mart,Groceries,Green Grams 1kg,1,733.0,0,733.0,200,Mobile App,Bank Transfer,Android,Completed,,SES710039,4
TXN202912,2025-01-08 13:32:21,CUST5519,Jepkosgei Cheruiyot,Female,40,2024-02-29,Kiambu,Juja,MER1011,Neema Agencies,Airtime & Data,Telkom Bundle 5GB,2,69.0,0,138.0,0,USSD,Card,Android,Completed,5,SES702911,
TXN213634,2025-01-08 14:54:55,CUST5129,Onyango Langat,Male,30,2024-03-16,KISUMU,Milimani,MER1029,Bora Enterprises,Groceries,Rice Pishori 5kg,1,1822.0,0,1822.0,100,Mobile App,M-Pesa,Web Browser,Completed,,SES713626,4
TXN212356,2025-01-08 15:31:17,CUST6551,Maina Hassan,Male,25,2024-01-10,Nairobi,Ruaraka,MER1111,Nuru Enterprises,Utilities,DSTV Subscription,1,983.0,0,983.0,0,Agent Outlet,M-Pesa,Android,Completed,,SES712348,
TXN202990,2025-01-08 16:24:11,CUST5334,Wafula Amollo,Male,41,2024-03-04,Nairobi,Westlands,MER1027,Amani Hub,Groceries,Milk 500ml x12,2,2089.0,0,4178.0,100,Mobile App,Card,Android,Completed,,SES702989,5
TXN205557,2025-01-08 18:03:34,CUST5342,Kirui Mbugua,Male,34,2024-08-04,Kiambu,Thika,MER1053,Rafiki Hub,Groceries,Sukari 1kg,1,2393.0,0,2393.0,300,USSD,M-Pesa,Android,Completed,4,SES705555,1
TXN209523,2025-01-08 18:07:31,CUST5229,Kiplagat Ogutu,Male,31,2024-03-07,Nairobi,Kilimani,MER1070,Nuru Ltd,Airtime & Data,Airtime Voucher 250,3,574.0,0,1722.0,0,Mobile App,M-Pesa,Android,Completed,,SES709518,
TXN202967,2025-01-08 20:24:23,CUST5323,Naliaka Chege,Female,33,2024-06-27,Kisumu,Milimani,MER1090,Rafiki Collection,Financial Services,Insurance Premium,1,3709.0,20,2967.2,0,Web,Cash,Android,Completed,2,SES702966,
TXN202669,2025-01-08 20:32:46,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1062,Bidii Supplies,Transport,Shuttle Ticket,3,1116.0,0,3348.0,0,Mobile App,M-Pesa,Android,Completed,4,SES702668,
TXN204707,2025-01-08 22:09:11,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1062,Bidii Supplies,Transport,Ride Hailing Trip,3,2857.0,0,8571.0,0,Mobile App,Cash,Android,Completed,,SES704705,
TXN207310,2025-01-09 08:44:38,CUST6341,Chebet Nzioka,Female,30,2024-10-06,Nairobi,Kasarani,MER1071,Jamii Supplies,Groceries,Unga Maize Flour 2kg,4,1420.0,0,5680.0,250,Agent Outlet,M-Pesa,iOS,Completed,5,SES707307,10
TXN209152,2025-01-09 10:48:32,CUST5569,Otieno Simiyu,Male,28,2024-06-18,Machakos,Mlolongo,MER1064,Mizizi Traders,Food & Beverage,Fresh Juice 1L,5,1283.0,0,6415.0,200,USSD,Cash,Feature Phone,Completed,,SES709147,4
TXN201812,2025-01-09 11:01:45,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1075,Heri Agencies,Health & Beauty,Face Wash,2,3858.0,0,7716.0,150,Mobile App,M-Pesa,Android,Completed,,SES701811,3
TXN205326,2025-01-09 11:06:47,CUST6028,Zawadi Karanja,Female,19,2024-11-27,Meru,Maua,MER1015,Soko Collection,Transport,Shuttle Ticket,1,1476.0,0,1476.0,0,USSD,M-Pesa,Android,Failed,,SES705324,
TXN206962,2025-01-09 11:37:41,CUST6159,Chepkorir Mwende,Female,46,2024-06-24,Kiambu,Limuru,MER1053,Rafiki Hub,Groceries,Cooking Oil 3L,1,2051.0,0,2051.0,0,USSD,Card,Android,Completed,,SES706959,
TXN211755,2025-01-09 13:16:34,CUST6028,Zawadi Karanja,Female,19,2024-11-27,Meru,Maua,MER1015,Soko Collection,Transport,Matatu Fare,2,1959.0,0,3918.0,0,Mobile App,M-Pesa,Android,Completed,5,SES711748,
TXN208312,2025-01-09 14:07:08,CUST6623,Mutuku Githinji,Male,20,2023-12-15,Nairobi,Kilimani,MER1000,Baraka Mart,Groceries,Unga Maize Flour 2kg,1,416.0,0,416.0,100,Web,M-Pesa,Android,Completed,5,SES708308,1
TXN205582,2025-01-09 15:37:51,CUST5865,Salim Langat,Male,43,2024-01-15,Uasin Gishu,Huruma,MER1078,Rafiki Traders,Airtime & Data,Safaricom Airtime 100,1,1194.0,0,1194.0,0,Mobile App,Bank Transfer,Android,Completed,5,SES705580,
TXN200193,2025-01-09 17:10:58,CUST6334,Salim Njuguna,Male,46,2024-03-25,Nairobi,Embakasi,MER1043,Neema Ltd,Financial Services,Savings Deposit,5,1376.0,0,6880.0,0,Web,Bank Transfer,Android,Completed,4,SES700194,
TXN202914,2025-01-09 17:39:42,CUST5519,Jepkosgei Cheruiyot,Female,40,2024-02-29,Kiambu,Juja,MER1053,Rafiki Hub,Groceries,Milk 500ml x12,1,1281.0,5,1216.95,350,Mobile App,Cash,Android,Completed,5,SES702913,1
TXN200949,2025-01-09 18:42:46,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1077,Jamii Mart,Food & Beverage,Mandazi Pack,4,2041.0,0,8164.0,200,Mobile App,Airtel Money,Android,Completed,,SES700949,1
TXN212613,2025-01-09 18:49:19,CUST5524,Muthoni Koech,Female,27,2024-09-29,nairobi,Ruaraka,MER1023,Rafiki Ltd,Airtime & Data,Airtime Voucher 250,1,1259.0,0,1259.0,0,USSD,M-Pesa,Android,Completed,,SES712605,
TXN209657,2025-01-09 19:26:27,CUST6518,Adhiambo Ogutu,Female,,2024-11-15,Nairobi,,MER1069,Soko Ltd,Financial Services,Insurance Premium,5,16639.0,0,83195.0,0,MOBILE APP,Cash,Android,Completed,,SES709651,
TXN206064,2025-01-09 19:40:40,CUST6291,Naliaka Mutua,Female,18,2024-07-07,Kajiado,Ongata Rongai,MER1098,Mizizi Mart,Fashion,Denim Jacket,5,5323.0,0,26615.0,150,Agent Outlet,M-Pesa,Feature Phone,Completed,4,SES706061,2
TXN906064,2025-01-09 19:40:58,CUST6291,Naliaka Mutua,Female,18,2024-07-07,Kajiado,Ongata Rongai,MER1098,Mizizi Mart,Fashion,Denim Jacket,5,5323.0,0,26615.0,150,Agent Outlet,M-Pesa,Feature Phone,Completed,4,SES706061,2
TXN206000,2025-01-09 20:26:11,CUST6659,Kariuki Chege,Male,33,2024-09-16,Nairobi,Westlands,MER1100,Pamoja Dukas,Food & Beverage,Fresh Juice 1L,1,895.0,5,850.25,100,Web,M-Pesa,Android,Completed,,SES705998,3
TXN204285,2025-01-09 20:37:34,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1029,Bora Enterprises,Groceries,Unga Maize Flour 2kg,4,1728.0,0,6912.0,100,Mobile App,M-Pesa,Android,Completed,5,SES704284,1
TXN205886,2025-01-09 21:03:40,CUST6659,Kariuki Chege,Male,33,2024-09-16,Nairobi,Westlands,MER1116,Twiga Supplies,Airtime & Data,Airtel Data 2GB,2,114.0,10,205.2,0,Agent Outlet,Cash,Android,Completed,,SES705884,
TXN206326,2025-01-09 22:49:57,CUST5547,Kiprop Ali,Male,26,2024-08-03,Kilifi,Watamu,MER1044,Nuru Supplies,Transport,Ride Hailing Trip,1,820.0,0,820.0,0,Web,Card,Android,Failed,,SES706323,
TXN201851,2025-01-10 05:25:18,CUST5941,Chebet Sang,Female,37,2024-12-12,Nairobi,Kilimani,MER1024,Neema Dukas,Health & Beauty,Face Wash,4,2133.0,0,8532.0,250,Web,,Android,Completed,,SES701850,2
TXN201594,2025-01-10 06:35:23,CUST5268,Mwikali Mbugua,Female,35,2024-08-08,Machakos,Mlolongo,MER1087,Zawadi Stores,Agriculture,Poultry Feed 20kg,8,5540.0,20,35456.0,0,USSD,M-Pesa,Android,Completed,3,SES701593,
