transaction_id,transaction_timestamp,customer_id,customer_name,gender,age,county,phone_number,channel,transaction_type,merchant_category,device_type,amount_kes,transaction_fee_kes,balance_after_kes,status
TXN0001220,2024-01-10 03:12:45,CUST00239,Nyambura Karanja,Female,44,Kisumu,0768338757,M-Pesa,Send Money,N/A,Android,5803.59,55,87993.21,Completed
TXN0002023,2024-01-10 05:10:34,CUST00778,Auma Wanjala,Female,52,Turkana,0790081647,M-Pesa,Buy Goods (Till),Restaurant,Feature Phone,5908.02,55,212871.83,Completed
TXN0003995,2024-01-10 06:48:58,CUST00389,Kipchoge Sang,Male,55,Migori,0759144157,M-Pesa,Deposit Cash,N/A,Android,21359.73,0.0,18147.85,Completed
TXN0004806,2024-01-10 09:20:09,CUST00323,Maina Njoroge,Female,44,Uasin Gishu,0759435233,M-Pesa,Pay Bill,Water Utility,Feature Phone,57406.08,108,202977.47,Completed
TXN0005077,2024-01-10 09:22:58,CUST00618,Nyokabi Amollo,Male,30,Meru,0723287811,M-Pesa,Pay Bill,Internet (ISP),Android,21784.4,105,130622.96,Completed
TXN0003614,2024-01-10 16:01:43,CUST00452,Kipchoge Onyango,Female,41,Nairobi,0740692160,M-Pesa,Withdraw Cash,N/A,Feature Phone,4551.85,33,106547.55,Completed
TXN0003736,2024-01-10 17:05:01,CUST00184,Nafula Musyoka,Female,26,Kakamega,0740214345,M-Pesa,Deposit Cash,N/A,Android,23920.96,0.0,170315.81,Completed
TXN0000254,2024-01-10 20:58:04,CUST00141,Wafula Omollo,Female,35,Uasin Gishu,0740997764,M-Pesa,Deposit Cash,N/A,Android,117408.78,0.0,237003.42,Completed
TXN0004000,2024-01-10 21:59:53,CUST00775,Chebet Karanja,Female,34,Homa Bay,0790148817,M-Pesa,Send Money,N/A,Android,25099.26,100,165305.81,Completed
TXN0002812,2024-01-10 22:03:20,CUST00478,Moraa Njoroge,Male,67,Machakos,0723513387,M-Pesa,Buy Goods (Till),Clothing,Android,8375.71,55,79075.74,Completed
TXN0005337,2024-01-10 23:05:03,CUST00031,Akinyi Mutiso,Female,60,Kericho,0790563651,M-Pesa,Send Money,N/A,Android,32914.81,108,94463.24,Completed
TXN0004193,2024-01-11 00:46:18,CUST00710,Njeri Kamau,Male,54,Kajiado,0768117762,M-Pesa,Buy Goods (Till),Clothing,Android,20541.96,108,122561.55,Completed
TXN0005854,2024-01-11 05:53:01,CUST00557,Chebet Mutiso,Male,51,Uasin Gishu,0111414404,M-Pesa,Send Money,N/A,Android,52419.08,105,172983.6,Completed
TXN0004210,2024-01-11 06:15:29,CUST00119,Jelagat Otieno,Female,64,Garissa,0111646706,M-Pesa,Pay Bill,Electricity (KPLC),Android,5458.55,55,187887.21,Completed
TXN0001182,2024-01-11 06:42:57,CUST00068,Kibet Kimani,Female,63,Turkana,0701800699,M-Pesa,Buy Goods (Till),Clothing,Android,7203.77,55,29978.77,Completed
TXN0000944,2024-01-11 07:11:54,CUST00271,Njoroge Ochieng,Male,68,Nairobi,0740678934,M-Pesa,Send Money,N/A,Android,21316.38,0.0,165080.57,Reversed
TXN0001877,2024-01-11 07:29:27,CUST00536,Nyokabi Wabwire,Female,69,Nairobi,0710092640,M-Pesa,Pay Bill,Water Utility,Android,95983.51,100,203869.84,Completed
TXN0001185,2024-01-11 09:41:29,CUST00638,Mwangi Kariuki,Female,22,Kiambu,0740461070,M-Pesa,Buy Goods (Till),Electronics,iOS,15094.46,55,226621.05,Completed
TXN0003579,2024-01-11 09:47:50,CUST00686,Nyokabi Ruto,Male,65,Kajiado,0759622501,M-Pesa,Airtime Purchase,N/A,Android,543.72,0.0,223780.45,Completed
TXN0000148,2024-01-11 10:41:29,CUST00435,Jelagat Mwangi,Male,49,Trans Nzoia,0740614172,M-Pesa,Pay Bill,Insurance,Feature Phone,55638.42,108,242556.42,Completed
TXN0002954,2024-01-11 10:48:58,CUST00676,Anyango Ruto,Male,18,Nairobi,0701158490,M-Pesa,Send Money,N/A,Android,23387.81,108,15282.65,Completed
TXN0000201,2024-01-11 12:46:58,CUST00462,Wafula Karanja,Male,47,Nairobi,0768829126,M-Pesa,Pay Bill,Electricity (KPLC),Feature Phone,59159.07,100,130444.82,Completed
TXN0004702,2024-01-11 14:01:03,CUST00685,Njoroge Musyoka,Male,35,Homa Bay,0723424316,M-Pesa,Send Money,N/A,Feature Phone,40656.5,100,214811.2,Completed
TXN0000253,2024-01-11 14:25:16,CUST00435,Jelagat Mwangi,Male,49,Trans Nzoia,0740614172,M-Pesa,Reversal,N/A,Feature Phone,7710.26,0.0,193086.33,Completed
TXN0000714,2024-01-11 14:39:27,CUST00283,Kiptoo Owuor,Female,41,Meru,0722848742,M-Pesa,Reversal,N/A,Android,9994.95,0.0,2882.4,Completed
TXN0002772,2024-01-11 16:01:57,CUST00005,Nyambura Ruto,Female,40,Nairobi,0790760652,M-Pesa,Send Money,N/A,Android,26550.14,108,82821.96,Completed
TXN0001526,2024-01-11 16:13:43,CUST00480,Wafula Gichuru,Male,53,Machakos,0759877849,M-Pesa,Pay Bill,School Fees,Android,13822.33,62,26445.91,Completed
TXN0001978,2024-01-11 16:41:25,CUST00108,Nyambura Amollo,Female,30,Bungoma,0710804397,M-Pesa,Airtime Purchase,N/A,Android,258.26,0.0,193339.34,Completed
TXN0002584,2024-01-11 18:15:52,CUST00580,Wanjiku Waweru,Female,59,Kakamega,0722838415,M-Pesa,Buy Goods (Till),Hardware,Android,12723.32,0.0,167327.36,Failed
TXN0002009,2024-01-11 20:18:55,CUST00089,Nabwire Omollo,Female,69,Mombasa,0759986609,Airtel Money,Buy Goods (Till),Restaurant,Android,8407.3,62,101273.4,Completed
TXN0004350,2024-01-11 22:11:51,CUST00090,Cherono Langat,Male,66,Kiambu,0111311607,Equitel,Buy Goods (Till),Fuel Station,Android,9172.39,55,59952.02,Completed
TXN0001805,2024-01-11 23:33:43,CUST00519,Njoroge Makau,Female,49,Nakuru,0768869264,M-Pesa,Pay Bill,Rent,Android,10722.28,62,182528.31,Completed
TXN0000266,2024-01-12 01:26:09,CUST00510,Nasike Odhiambo,Female,33,Bomet,0710378096,Airtel Money,Send Money,N/A,Android,20169.59,105,155478.39,Completed
TXN0001910,2024-01-12 03:14:25,CUST00549,Chelagat Sang,Female,18,Nairobi,0701350373,M-Pesa,Buy Goods (Till),Restaurant,Android,13988.67,0.0,192662.63,Failed
TXN0002646,2024-01-12 04:13:59,CUST00361,Kemboi Musyoka,Female,51,Machakos,0790027096,Airtel Money,Buy Goods (Till),Electronics,Feature Phone,1566.63,45,177980.21,Completed
TXN0003249,2024-01-12 06:14:14,CUST00776,Atieno Barasa,Male,23,Kiambu,0701538414,M-Pesa,Withdraw Cash,N/A,iOS,33877.02,100,190131.59,Completed
TXN0002733,2024-01-12 06:49:09,CUST00394,Kamau Wekesa,Male,27,Nairobi,0111086829,M-Pesa,Send Money,N/A,Android,30733.12,0.0,55836.08,Failed
TXN0001769,2024-01-12 09:33:06,CUST00222,Wangari Barasa,Male,34,Kericho,0768773202,M-Pesa,Pay Bill,DSTV/GOTV,Android,61734.38,108,59314.4,Completed
TXN0004907,2024-01-12 09:38:29,CUST00771,Cherono Barasa,Female,30,Nairobi,0759781757,M-Pesa,Send Money,N/A,Android,64757.28,105,124574.38,Completed
TXN0000480,2024-01-12 14:40:14,CUST00577,Kiprop Amollo,Male,57,Machakos,0740243297,M-Pesa,Buy Goods (Till),Restaurant,Android,15675.92,62,169504.82,Completed
TXN0003255,2024-01-12 15:16:13,CUST00502,Waweru Odhiambo,Female,52,Kiambu,0768464710,M-Pesa,Pay Bill,Rent,Feature Phone,82060.97,105,29776.39,Completed
TXN0000265,2024-01-12 15:26:06,CUST00760,Cherono Waweru,Male,28,Meru,0723187281,M-Pesa,Withdraw Cash,N/A,Android,32878.2,100,196639.2,Completed
TXN0002216,2024-01-12 15:56:41,CUST00766,Nafula Sang,Male,72,Nairobi,0111954218,M-Pesa,Send Money,N/A,iOS,21086.64,100,188314.36,Completed
TXN0000068,2024-01-12 15:57:01,CUST00496,Akinyi Odhiambo,Female,40,Kilifi,0790300837,M-Pesa,Deposit Cash,N/A,Feature Phone,99035.73,0.0,171805.48,Completed
TXN0000467,2024-01-12 17:35:54,CUST00263,Nasike Karanja,Male,30,Kisumu,0768548193,Equitel,Buy Goods (Till),Fuel Station,Feature Phone,7325.91,87,71345.43,Completed
TXN0000117,2024-01-12 18:46:48,CUST00768,Wanjiku Amollo,Female,40,Kiambu,0111878951,M-Pesa,Deposit Cash,N/A,Feature Phone,80980.6,0.0,9548.4,Completed
TXN0002996,2024-01-13 01:23:07,CUST00071,Kemboi Kamau,Female,69,Mombasa,0790614356,M-Pesa,Send Money,N/A,Android,26188.42,105,96677.62,Completed
TXN0005517,2024-01-13 04:24:00,CUST00302,Njoroge Sang,Male,46,Nakuru,0722451375,T-Kash,Pay Bill,Insurance,Android,105676.27,100,146287.05,Completed
TXN0005658,2024-01-13 07:07:02,CUST00644,Atieno Amollo,Male,61,Trans Nzoia,0701141622,M-Pesa,Buy Goods (Till),Hardware,Android,10597.02,55,126132.69,Completed
TXN0002934,2024-01-13 08:09:10,CUST00321,Waweru Kiprono,Male,34,Mombasa,0740905520,M-Pesa,Pay Bill,SACCO,Android,61784.14,0.0,105436.45,Failed
TXN0002040,2024-01-13 09:25:13,CUST00145,Nasike Kimani,Female,30,Kilifi,0790369055,M-Pesa,Airtime Purchase,N/A,iOS,328.47,0.0,1191.86,Completed
TXN0000497,2024-01-13 10:50:57,CUST00774,Kiprop Langat,Male,35,Nairobi,0740492092,M-Pesa,Buy Goods (Till),Electronics,Android,18444.94,55,5876.4,Completed
TXN0002755,2024-01-13 10:56:43,CUST00213,Atieno Odhiambo,Male,65,Kakamega,0710177195,Airtel Money,Send Money,N/A,Feature Phone,3264.39,40,239060.17,Completed
TXN0000242,2024-01-13 11:02:40,CUST00542,Kariuki Wanjala,Male,59,Kiambu,0768021322,Airtel Money,Send Money,N/A,Android,63433.09,108,109301.73,Completed
TXN0005220,2024-01-13 12:46:19,CUST00082,Cherono Cheptoo,Male,27,Trans Nzoia,0759216007,M-Pesa,Withdraw Cash,N/A,Android,41640.9,105,60577.3,Completed
TXN0004726,2024-01-13 12:51:59,CUST00691,Wanjiku Wekesa,Male,54,Nairobi,0722874753,M-Pesa,Send Money,N/A,Feature Phone,28905.61,0.0,103102.14,Failed
TXN0004830,2024-01-13 13:27:56,CUST00416,Mumbi Karanja,Male,66,Kakamega,0722764264,M-Pesa,Withdraw Cash,N/A,Feature Phone,44452.75,105,191409.25,Completed
TXN0001570,2024-01-13 13:49:17,CUST00381,Nabwire Kiprono,Male,45,Bomet,0111416562,M-Pesa,Send Money,N/A,Android,14799.86,87,138364.74,Completed
TXN0001649,2024-01-13 14:56:05,CUST00744,Wafula Wanjala,Male,19,Kisumu,0759518123,M-Pesa,Send Money,N/A,Feature Phone,16839.57,55,208807.27,Completed
TXN0000527,2024-01-13 15:08:22,CUST00162,Kiptoo Waweru,Male,44,Uasin Gishu,0710323043,M-Pesa,Send Money,N/A,Feature Phone,25352.62,100,108185.38,Completed
TXN0001252,2024-01-13 16:30:07,CUST00760,Cherono Waweru,Male,28,Meru,0723187281,M-Pesa,Pay Bill,Rent,Android,88328.21,108,207798.78,Completed
TXN0005415,2024-01-13 16:52:37,CUST00044,Anyango Langat,Female,30,Nairobi,0740178619,Airtel Money,Send Money,N/A,Android,65678.4,100,147478.76,Completed
TXN0002658,2024-01-13 18:12:35,CUST00298,Njoroge Karanja,Male,59,Nairobi,0759009756,M-Pesa,Buy Goods (Till),Supermarket,Android,1810.35,0.0,73946.85,Reversed
TXN0001977,2024-01-13 18:17:28,CUST00027,Otieno Wekesa,Female,65,Homa Bay,0768888271,Airtel Money,Buy Goods (Till),Restaurant,Feature Phone,20791.49,100,150020.59,Completed
TXN0001576,2024-01-13 18:37:58,CUST00457,Onyango Kiplagat,Male,67,Nairobi,0768186706,M-Pesa,Deposit Cash,N/A,Android,11614.67,0.0,2695.08,Completed
TXN0004801,2024-01-13 19:05:23,CUST00385,Achieng Waweru,Male,66,Bomet,0790926221,T-Kash,Buy Goods (Till),Restaurant,Android,17246.61,55,139034.85,Completed
TXN0001987,2024-01-13 19:23:57,CUST00428,Wangari Odhiambo,Female,46,Nyeri,0710273671,M-Pesa,Deposit Cash,N/A,Android,112362.01,0.0,136072.81,Completed
TXN0002560,2024-01-13 19:38:26,CUST00614,Rotich Langat,Male,61,Kilifi,0768331027,M-Pesa,Buy Goods (Till),Fuel Station,Android,4310.5,45,208661.08,Completed
TXN0005493,2024-01-13 21:52:57,CUST00407,Kibet Njoroge,Male,30,Kiambu,0759341120,M-Pesa,Send Money,N/A,Android,50318.32,108,6813.23,Completed
TXN0002714,2024-01-13 23:06:24,CUST00128,Nyambura Odhiambo,Male,57,Nyeri,0111858006,M-Pesa,Deposit Cash,N/A,Android,50495.79,0.0,110079.61,Completed
TXN0001593,2024-01-13 23:13:10,CUST00232,Mumbi Mutiso,Male,69,Kilifi,0111907955,M-Pesa,Reversal,N/A,iOS,8795.7,0.0,170737.6,Completed
TXN0005995,2024-01-14 09:45:13,CUST00564,Cheruiyot Kamau,Male,54,Machakos,0790515165,M-Pesa,Buy Goods (Till),Hardware,Android,16614.58,87,130849.2,Completed
TXN0004790,2024-01-14 10:08:27,CUST00613,Kariuki Waweru,Male,66,Uasin Gishu,0111017342,M-Pesa,Buy Goods (Till),Hardware,Android,24037.42,100,78994.62,Completed
TXN0001428,2024-01-14 12:49:38,CUST00671,Nyambura Njuguna,Male,21,Nairobi,0790548945,M-Pesa,Deposit Cash,N/A,Android,98726.96,0.0,21248.13,Completed
TXN0001037,2024-01-14 13:00:16,CUST00323,Maina Njoroge,Female,44,Uasin Gishu,0759435233,M-Pesa,Buy Goods (Till),Electronics,Feature Phone,19895.42,87,197526.37,Completed
TXN0003726,2024-01-14 13:53:27,CUST00047,Wangari Sang,Female,47,Uasin Gishu,0768343432,M-Pesa,Send Money,N/A,Android,9485.57,62,120976.63,Completed
TXN0002901,2024-01-14 15:22:19,CUST00429,Nasike Makau,Female,66,Homa Bay,0740374180,Airtel Money,Buy Goods (Till),Supermarket,Android,6099.99,55,25534.53,Completed
TXN0002649,2024-01-14 17:11:35,CUST00623,Wangari Makau,Female,45,Kilifi,0723032120,Airtel Money,Pay Bill,Water Utility,Android,43959.55,105,65858.87,Completed
TXN0000114,2024-01-14 17:30:19,CUST00318,Onyango Wanjala,Female,55,Nairobi,0768312854,M-Pesa,Buy Goods (Till),Fuel Station,Android,21756.03,100,151693.6,Completed
TXN0003850,2024-01-14 18:57:44,CUST00055,Kipchoge Chepkwony,Male,22,Nairobi,0768452277,M-Pesa,Buy Goods (Till),Pharmacy,Android,7328.16,62,41932.2,Completed
TXN0003595,2024-01-14 21:21:25,CUST00436,Chebet Otieno,Female,22,Nairobi,0790704600,M-Pesa,Withdraw Cash,N/A,Android,51925.58,105,112283.12,Completed
TXN0003263,2024-01-14 21:52:02,CUST00576,Kipchoge Amollo,Female,67,Kajiado,0722131077,M-Pesa,Pay Bill,School Fees,Feature Phone,106501.59,100,242929.44,Completed
TXN0002912,2024-01-14 23:34:31,CUST00180,Nyambura Waweru,Male,35,Mombasa,0701739746,M-Pesa,Pay Bill,Internet (ISP),Android,104265.77,0.0,112251.88,Reversed
TXN0005872,2024-01-15 00:45:10,CUST00141,Wafula Omollo,Female,35,Uasin Gishu,0740997764,M-Pesa,Send Money,N/A,Android,28678.29,108,236211.57,Completed
TXN0004264,2024-01-15 10:08:56,CUST00568,Kirui Ochieng,Female,38,Nairobi,0111298025,M-Pesa,Pay Bill,Loan Repayment,Android,20999.29,108,155742.64,Completed
TXN0005241,2024-01-15 11:42:54,CUST00755,Simiyu Cheptoo,Male,21,Nairobi,0722190368,M-Pesa,Send Money,N/A,Android,25490.03,108,17296.37,Completed
TXN0005744,2024-01-15 11:49:07,CUST00483,Achieng Njoroge,Female,24,Nairobi,0759549030,M-Pesa,Withdraw Cash,N/A,Android,66126.34,108,89988.14,Completed
TXN0004118,2024-01-15 12:49:08,CUST00014,Nyokabi Mwangi,Male,50,Nairobi,0701219547,Airtel Money,Pay Bill,School Fees,Android,97400.76,105,221128.07,Completed
TXN0000590,2024-01-15 13:09:42,CUST00262,Owino Omollo,Male,65,Garissa,0768732284,Airtel Money,Reversal,N/A,Android,7242.93,0.0,40847.86,Reversed
TXN0004848,2024-01-15 15:08:56,CUST00696,Omondi Karanja,Female,48,Nairobi,0710481591,M-Pesa,Send Money,N/A,Android,19534.96,0.0,112282.76,Failed
TXN0000088,2024-01-15 16:17:42,CUST00061,Wafula Owuor,Male,41,Machakos,0701672594,M-Pesa,Withdraw Cash,N/A,Android,14224.81,62,208580.86,Completed
TXN0000574,2024-01-15 16:25:40,CUST00768,Wanjiku Amollo,Female,40,Kiambu,0111878951,M-Pesa,Buy Goods (Till),Pharmacy,Feature Phone,6085.72,62,31559.96,Completed
TXN0002026,2024-01-15 17:23:25,CUST00295,Njeri Gichuru,Female,63,Kiambu,0740957154,M-Pesa,Buy Goods (Till),Pharmacy,Feature Phone,8768.99,87,32223.21,Completed
TXN0002611,2024-01-15 17:35:07,CUST00333,Barasa Njoroge,Male,32,Nairobi,0740837109,M-Pesa,Send Money,N/A,Android,35837.1,108,3974.81,Completed
TXN0000372,2024-01-15 18:28:37,CUST00206,Kirui Mwangi,Male,64,Bungoma,0723381771,Equitel,Send Money,N/A,Android,65699.57,100,27851.66,Completed
TXN0002228,2024-01-15 19:26:29,CUST00447,Akinyi Langat,Male,20,Machakos,0701608345,M-Pesa,Deposit Cash,N/A,iOS,40525.3,0.0,21139.11,Completed
TXN0002765,2024-01-15 20:51:16,CUST00014,Nyokabi Mwangi,Male,50,Nairobi,0701219547,Airtel Money,Send Money,N/A,Android,2818.6,33,60156.78,Completed
TXN0002109,2024-01-15 21:23:56,CUST00391,Kirui Chepkwony,Male,42,Nairobi,0710956181,M-Pesa,Send Money,N/A,Android,8999.96,62,137228.71,Completed
TXN0003289,2024-01-15 23:11:43,CUST00296,Nyokabi Ruto,Female,36,Nairobi,0759457613,M-Pesa,Withdraw Cash,N/A,Android,42054.89,108,117484.29,Completed
TXN0000606,2024-01-16 02:58:04,CUST00717,Nasike Njuguna,Female,72,Nairobi,0710148078,Airtel Money,Buy Goods (Till),Supermarket,Android,11917.25,62,82535.43,Completed
TXN0003271,2024-01-16 03:20:20,CUST00300,Achieng Mwangi,Female,22,Nairobi,0790552236,M-Pesa,Send Money,N/A,Android,7599.29,0.0,35007.88,Failed
TXN0003448,2024-01-16 06:48:39,CUST00776,Atieno Barasa,Male,23,Kiambu,0701538414,M-Pesa,Deposit Cash,N/A,iOS,23255.77,0.0,110252.85,Completed
TXN0005035,2024-01-16 06:48:54,CUST00465,Mutua Musyoka,Female,41,Bomet,0722129615,M-Pesa,Pay Bill,DSTV/GOTV,Android,103229.51,100,135845.99,Completed
TXN0002177,2024-01-16 07:01:39,CUST00546,Barasa Mutiso,Female,68,Nakuru,0722758886,M-Pesa,Buy Goods (Till),Hardware,Android,13607.88,0.0,131395.53,Failed
TXN0000858,2024-01-16 07:15:18,CUST00439,Maina Sang,Female,36,Kakamega,0710596231,M-Pesa,Reversal,N/A,Android,2478.18,0.0,1564.39,Completed
TXN0002859,2024-01-16 07:19:26,CUST00709,Kagwe Kamau,Female,62,Bomet,0111015451,M-Pesa,Buy Goods (Till),Pharmacy,Android,15477.21,55,91754.77,Completed
TXN0000625,2024-01-16 07:28:11,CUST00628,Anyango Onyango,Female,28,Mombasa,0768577870,M-Pesa,Airtime Purchase,N/A,Feature Phone,351.45,0.0,182817.77,Completed
TXN0003474,2024-01-16 08:31:27,CUST00138,Kagwe Otieno,Male,55,Mombasa,0759668160,T-Kash,Buy Goods (Till),Hardware,Android,14912.97,62,217093.79,Completed
TXN0003498,2024-01-16 08:58:01,CUST00630,Wafula Kamau,Male,18,Kericho,0111499934,M-Pesa,Buy Goods (Till),Restaurant,Android,13320.82,87,119137.88,Completed
TXN0005204,2024-01-16 10:26:03,CUST00221,Ochieng Waweru,Male,62,Turkana,0701900180,M-Pesa,Buy Goods (Till),Supermarket,Android,21485.43,100,160484.67,Completed
TXN0001110,2024-01-16 11:16:41,CUST00339,Barasa Musyoka,Male,71,Machakos,0701723583,M-Pesa,Deposit Cash,N/A,Android,15432.07,0.0,7987.07,Completed
TXN0002069,2024-01-16 13:13:19,CUST00510,Nasike Odhiambo,Female,33,Bomet,0710378096,Airtel Money,Send Money,N/A,Android,15477.7,62,48141.28,Completed
TXN0004604,2024-01-16 13:48:05,CUST00560,Mwangi Wanjala,Female,72,Nakuru,0723325133,M-Pesa,Airtime Purchase,N/A,Android,1509.48,0.0,75803.12,Completed
TXN0000138,2024-01-16 14:01:44,CUST00250,Nabwire Wanjala,Female,48,Nairobi,0790466438,M-Pesa,Send Money,N/A,Android,18913.66,87,100288.28,Completed
TXN0001733,2024-01-16 15:45:39,CUST00612,Simiyu Njuguna,Male,24,Nakuru,0722282629,M-Pesa,Withdraw Cash,N/A,Feature Phone,28745.41,100,52491.8,Completed
TXN0004337,2024-01-16 18:38:23,CUST00018,Njoroge Waweru,Female,62,Bomet,0759641207,M-Pesa,Send Money,N/A,Android,51534.94,108,123209.43,Completed
TXN0000322,2024-01-16 20:01:49,CUST00301,Wairimu Kamau,Male,59,Nyeri,0723757091,Airtel Money,Pay Bill,Insurance,Android,126354.2,0.0,110634.01,Reversed
TXN0000966,2024-01-16 22:58:02,CUST00798,Nafula Odhiambo,Female,65,Nairobi,0701076441,M-Pesa,Send Money,N/A,Feature Phone,25980.17,108,56988.02,Completed
TXN0000724,2024-01-17 06:17:09,CUST00678,Mwangi Njoroge,Male,36,Nairobi,0768430699,Equitel,Send Money,N/A,Android,16404.27,87,93831.38,Completed
TXN0001275,2024-01-17 07:07:45,CUST00134,Nabwire Chepkwony,Male,30,Nakuru,0790057296,M-Pesa,Send Money,N/A,iOS,60722.02,105,241502.57,Completed
TXN0000735,2024-01-17 10:26:36,CUST00400,Nyokabi Onyango,Female,64,Uasin Gishu,0722818944,M-Pesa,Send Money,N/A,Android,55024.83,105,216568.36,Completed
TXN0005366,2024-01-17 11:20:18,CUST00646,Kiprop Gichuru,Female,62,Kiambu,0740976637,M-Pesa,Send Money,N/A,Android,14402.57,87,105901.96,Completed
TXN0004808,2024-01-17 12:20:08,CUST00092,Cherono Kiplagat,Male,60,Mombasa,0701425316,M-Pesa,Pay Bill,Electricity (KPLC),Android,58969.64,100,24215.97,Completed
TXN0003162,2024-01-17 13:23:01,CUST00504,Muthoni Kiplagat,Male,27,Nairobi,0790848968,M-Pesa,Pay Bill,Internet (ISP),Android,58908.88,100,163285.9,Completed
TXN0004870,2024-01-17 15:46:00,CUST00734,Rotich Kiplagat,Male,50,Uasin Gishu,0722682751,Airtel Money,Buy Goods (Till),Fuel Station,iOS,4779.16,0.0,122256.84,Failed
TXN0001771,2024-01-17 18:17:58,CUST00479,Chebet Chepkwony,Female,55,Nakuru,0710053439,M-Pesa,Pay Bill,Water Utility,Android,39980.01,100,242293.95,Completed
TXN0005876,2024-01-17 18:49:51,CUST00555,Kagwe Waweru,Female,50,Nairobi,0722825179,M-Pesa,Buy Goods (Till),Restaurant,Android,24778.4,100,24846.08,Completed
TXN0003683,2024-01-17 22:21:44,CUST00058,Mutua Odhiambo,Male,71,Kericho,0722962074,M-Pesa,Pay Bill,Internet (ISP),Feature Phone,27770.46,100,9873.07,Completed
TXN0002270,2024-01-17 23:08:11,CUST00495,Kariuki Sang,Female,25,Uasin Gishu,0701665485,M-Pesa,Airtime Purchase,N/A,Android,555.6,0.0,70039.89,Completed
TXN0001512,2024-01-17 23:42:31,CUST00415,Jelagat Wekesa,Male,37,Migori,0723565836,M-Pesa,Send Money,N/A,Android,39332.86,100,204139.67,Completed
TXN0005184,2024-01-18 00:12:13,CUST00628,Anyango Onyango,Female,28,Mombasa,0768577870,M-Pesa,Pay Bill,Internet (ISP),Feature Phone,46430.89,108,140136.54,Completed
TXN0005817,2024-01-18 01:09:00,CUST00183,Mumbi Chepkwony,Male,29,Meru,0759079278,M-Pesa,Buy Goods (Till),Supermarket,Feature Phone,10245.4,55,153735.31,Completed
TXN0002583,2024-01-18 04:45:51,CUST00545,Owino Karanja,Male,34,Nakuru,0710185831,M-Pesa,Buy Goods (Till),Electronics,Android,14954.36,55,23913.45,Completed
TXN0000983,2024-01-18 06:39:44,CUST00704,Chelagat Kimani,Male,27,Kiambu,0768479814,M-Pesa,Withdraw Cash,N/A,Android,65297.93,105,222288.46,Completed
TXN0002242,2024-01-18 08:12:03,CUST00550,Mutua Kiprono,Female,69,Mombasa,0768895694,M-Pesa,Withdraw Cash,N/A,Feature Phone,10408.59,87,126247.15,Completed
TXN0001923,2024-01-18 11:15:18,CUST00188,Nasike Ochieng,Female,46,Nyeri,0701338186,M-Pesa,Buy Goods (Till),Hardware,Android,9291.46,55,74657.64,Completed
TXN0004433,2024-01-18 12:12:40,CUST00053,Omondi Kiprono,Male,69,Uasin Gishu,0790025456,M-Pesa,Deposit Cash,N/A,Android,33287.31,0.0,129339.94,Completed
TXN0000696,2024-01-18 13:20:00,CUST00643,Kemboi Cheptoo,Female,62,Homa Bay,0768211558,M-Pesa,Pay Bill,School Fees,Android,70258.71,100,58554.89,Completed
TXN0000150,2024-01-18 13:25:13,CUST00002,Kiptoo Njoroge,Male,63,Kakamega,0759442871,M-Pesa,Pay Bill,Water Utility,Android,81109.73,100,124987.42,Completed
TXN0000361,2024-01-18 13:36:37,CUST00730,Rotich Kiplagat,Male,58,Bomet,0723071676,M-Pesa,Buy Goods (Till),Pharmacy,Android,15219.2,87,153254.26,Completed
TXN0000008,2024-01-18 13:58:58,CUST00062,Cheruiyot Wekesa,Male,37,Uasin Gishu,0759428196,M-Pesa,Send Money,N/A,iOS,29689.5,105,96165.81,Completed
TXN0005020,2024-01-18 17:26:55,CUST00033,Kemboi Mwangi,Male,36,Kisumu,0111092381,M-Pesa,Pay Bill,Insurance,iOS,10845.83,87,226564.9,Completed
TXN0000481,2024-01-18 19:25:26,CUST00039,Owino Barasa,Male,66,Nakuru,0768577842,M-Pesa,Buy Goods (Till),Pharmacy,Android,18618.79,55,144190.17,Completed
